Customer_ID         Customers_FirstName      Customers_LastName       Customers_Address                                 Customers_City      Customers_Zip       Order_Id            Order_Date     Product_ID          Product_Name                                      Product_Price       SalesRep_ID         SalesRep_FirstName       SalesRep_LastName        SalesRep_Address                                  SalesRep_City       SalesRep_Zip        SalesRep_Title           DateofHire
177                 Peter                    Tanner                   79 Collins Street                                 Washington          11882               6740                20/12/2012     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  8                   Michael                  Bernstein                21 Garden Ave                                     New York            12189               Sales Reppresentative    25/05/1991          
147                 Ricky                    Anthopolis               45 Johnson Ave                                    New York            12189               5980                04/06/2013     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  5                   Andrew                   Simmons                  16 Greenway Street                                New York            12189               Account Manager          11/05/2006          
60                  Jean                     Padavil                  44 Albion Ave                                     Miami               88987               6771                09/08/2013     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  8                   Michael                  Bernstein                21 Garden Ave                                     New York            12189               Sales Reppresentative    25/05/1991          
116                 William                  Gibson                   17 Grove Street                                   San Jose            36945               7110                03/08/2013     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  10                  Gerald                   Williams                 192 Tampa Ave                                     Dallas              52347               Sales Reppresentative    11/01/2005          
143                 Veronica                 Coddington               89 Sterner Ave                                    New York            12189               6221                14/03/2013     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  6                   Kenneth                  Delaney                  89 Edenburg Ave                                   New York            12189               Assistant Manager        10/05/1995          
58                  Veronica                 Martin                   22 Stanwick Street                                Miami               88987               6757                16/11/2011     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  8                   Michael                  Bernstein                21 Garden Ave                                     New York            12189               Sales Reppresentative    25/05/1991          
17                  Allen                    Restad                   72 Providence Dr                                  Los Angeles         94851               6799                16/09/2011     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  8                   Michael                  Bernstein                21 Garden Ave                                     New York            12189               Sales Reppresentative    25/05/1991          
39                  Linda                    Cendernic                35 Main Ave                                       Philadelphia        56789               492                 12/03/2009     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  4                   Phillip                  Zensons                  32 Camberland Street                              New York            12189               Sales Reppresentative    10/06/2001          
27                  Gerald                   Batto                    89 Hackett Blvd                                   Los Angeles         94851               897                 30/08/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  4                   Phillip                  Zensons                  32 Camberland Street                              New York            12189               Sales Reppresentative    10/06/2001          
179                 Pindar                   Trivoli                  5 Dungan Street                                   Washington          11882               1207                04/08/2008     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  5                   Andrew                   Simmons                  16 Greenway Street                                New York            12189               Account Manager          11/05/2006          
22                  Mary                     Simmons                  45 Burncliff Dr                                   Los Angeles         94851               495                 24/06/2008     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  4                   Phillip                  Zensons                  32 Camberland Street                              New York            12189               Sales Reppresentative    10/06/2001          
4                   Phillip                  Demetriou                22 Academy Road                                   New York            12189               1409                21/09/2008     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  6                   Kenneth                  Delaney                  89 Edenburg Ave                                   New York            12189               Assistant Manager        10/05/1995          
118                 July                     Grady                    90 Blanchard Ave                                  San Diego           33521               564                 09/08/2008     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  1                   John                     Anderson                 32 Colonial Street                                Boston              22459               Sales Reppresentative    01/01/1999          
2                   Mary                     Demania                  12 Madison Ave                                    New York            12189               847                 06/05/2008     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  4                   Phillip                  Zensons                  32 Camberland Street                              New York            12189               Sales Reppresentative    10/06/2001          
117                 Kathy                    Giordano                 21 Garden Ave                                     San Diego           33521               756                 02/10/2009     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  1                   John                     Anderson                 32 Colonial Street                                Boston              22459               Sales Reppresentative    01/01/1999          
13                  David                    Vanderback               91 Fifth Ave                                      New York            89890               612                 07/10/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  1                   John                     Anderson                 32 Colonial Street                                Boston              22459               Sales Reppresentative    01/01/1999          
63                  Luize                    Roberts                  21 Hampton Street                                 Miami               88987               1168                27/06/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  5                   Andrew                   Simmons                  16 Greenway Street                                New York            12189               Account Manager          11/05/2006          
147                 Ricky                    Anthopolis               45 Johnson Ave                                    New York            12189               607                 25/04/2008     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  1                   John                     Anderson                 32 Colonial Street                                Boston              22459               Sales Reppresentative    01/01/1999          
114                 Stephanie                Elser                    12 Princess Taylor Ln                             San Jose            36945               353                 01/05/2008     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  3                   George                   Spicer                   90 Lenox Ave                                      Boston              22459               Assitant Director        15/05/2004          
125                 Kelly                    Knortz                   30 Taft Street                                    San Diego           33521               147                 30/03/2008     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  2                   Mary                     Teall                    14 Highland Ave                                   Boston              22459               Sales Director           12/06/2000          
120                 Luis                     Grimaldi                 6 Zoar Ave                                        San Diego           33521               13                  09/12/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  2                   Mary                     Teall                    14 Highland Ave                                   Boston              22459               Sales Director           12/06/2000          
114                 Stephanie                Elser                    12 Princess Taylor Ln                             San Jose            36945               1280                09/05/2008     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  5                   Andrew                   Simmons                  16 Greenway Street                                New York            12189               Account Manager          11/05/2006          
75                  Ricky                    McDonald                 2 Regent Street                                   Chicago             23897               1964                15/01/2008     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  8                   Michael                  Bernstein                21 Garden Ave                                     New York            12189               Sales Reppresentative    25/05/1991          
153                 Catherine                Orlando                  9 Jasper Street                                   Los Angeles         94851               2510                04/12/2012     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  4                   Phillip                  Zensons                  32 Camberland Street                              New York            12189               Sales Reppresentative    10/06/2001          
72                  Janet                    Karter                   87 Frisbee Ave                                    Chicago             23897               2159                03/08/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  9                   Jim                      Baker                    5 Ormond Street                                   Dallas              52347               Account Manager          10/01/2006          
120                 Luis                     Grimaldi                 6 Zoar Ave                                        San Diego           33521               2145                28/04/2008     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  9                   Jim                      Baker                    5 Ormond Street                                   Dallas              52347               Account Manager          10/01/2006          
159                 James                    Stoll                    98 Tulip Street                                   Los Angeles         94851               2125                11/12/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  9                   Jim                      Baker                    5 Ormond Street                                   Dallas              52347               Account Manager          10/01/2006          
57                  Scott                    Mahoney                  15 Beekman Street                                 Orlando             89754               2579                04/07/2011     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  1                   John                     Anderson                 32 Colonial Street                                Boston              22459               Sales Reppresentative    01/01/1999          
135                 Thomas                   McMaster                 29 Colona Street                                  Phoenix             44895               2011                15/03/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  8                   Michael                  Bernstein                21 Garden Ave                                     New York            12189               Sales Reppresentative    25/05/1991          
138                 Fred                     Rodat                    18 French Street                                  Phoenix             44895               2622                23/03/2012     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  1                   John                     Anderson                 32 Colonial Street                                Boston              22459               Sales Reppresentative    01/01/1999          
103                 Charles                  Clinton                  5 Ormond Street                                   Houston             53289               2507                18/08/2012     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  4                   Phillip                  Zensons                  32 Camberland Street                              New York            12189               Sales Reppresentative    10/06/2001          
191                 Gerald                   Sephard                  45 Lewis Street                                   Denver              21214               2627                15/02/2013     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  1                   John                     Anderson                 32 Colonial Street                                Boston              22459               Sales Reppresentative    01/01/1999          
179                 Pindar                   Trivoli                  5 Dungan Street                                   Washington          11882               1992                26/03/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  8                   Michael                  Bernstein                21 Garden Ave                                     New York            12189               Sales Reppresentative    25/05/1991          
1                   John                     Demarco                  11 Lark Street                                    New York            12189               1950                12/03/2008     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  8                   Michael                  Bernstein                21 Garden Ave                                     New York            12189               Sales Reppresentative    25/05/1991          
156                 Chris                    Sephard                  27 Witte Street                                   Los Angeles         94851               1925                06/03/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  8                   Michael                  Bernstein                21 Garden Ave                                     New York            12189               Sales Reppresentative    25/05/1991          
129                 Cynthia                  Papadopoulos             8 Upper Hillcrest Ave                             Phoenix             44895               1615                01/02/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  7                   Jason                    Vanderback               22 Woodville Ave                                  New York            12189               Sales manager            12/05/2001          
173                 James                    Miller                   18 Allen Street                                   Boston              22459               1850                28/11/2009     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  8                   Michael                  Bernstein                21 Garden Ave                                     New York            12189               Sales Reppresentative    25/05/1991          
144                 Janet                    Dalton                   102 Gumey street                                  New York            12189               2771                11/02/2012     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  1                   John                     Anderson                 32 Colonial Street                                Boston              22459               Sales Reppresentative    01/01/1999          
140                 Peter                    Anderson                 22 Philip Street                                  New York            12189               2820                06/09/2012     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  2                   Mary                     Teall                    14 Highland Ave                                   Boston              22459               Sales Director           12/06/2000          
162                 Anthony                  Clark                    28 Linden Road                                    Los Angeles         94851               1701                15/04/2009     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  7                   Jason                    Vanderback               22 Woodville Ave                                  New York            12189               Sales manager            12/05/2001          
118                 July                     Grady                    90 Blanchard Ave                                  San Diego           33521               1933                25/04/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  8                   Michael                  Bernstein                21 Garden Ave                                     New York            12189               Sales Reppresentative    25/05/1991          
120                 Luis                     Grimaldi                 6 Zoar Ave                                        San Diego           33521               2954                19/09/2013     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  2                   Mary                     Teall                    14 Highland Ave                                   Boston              22459               Sales Director           12/06/2000          
145                 Jean                     Dube                     54 Potter Street                                  New York            12189               2380                21/03/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  10                  Gerald                   Williams                 192 Tampa Ave                                     Dallas              52347               Sales Reppresentative    11/01/2005          
167                 Colleen                  Johnson                  84 Aramingo Road                                  Boston              22459               2309                04/07/2010     1                   Almonds, Hickory Smoked - 12 oz. Bag              18                  10                  Gerald                   Williams                 192 Tampa Ave                                     Dallas              52347               Sales Reppresentative    11/01/2005          
89                  Phillip                  Vachris                  110 Euklid Ave                                    Dallas              52347               4014                19/06/2012     10                  Raw Sunflower Seeds in 19 oz. Bag                 18                  7                   Jason                    Vanderback               22 Woodville Ave                                  New York            12189               Sales manager            12/05/2001          
69                  Cristopher               Bigar                    27 Marshall Street                                Miami               88987               3750                18/11/2011     10                  Raw Sunflower Seeds in 19 oz. Bag                 18                  6                   Kenneth                  Delaney                  89 Edenburg Ave                                   New York            12189               Assistant Manager        10/05/1995          
69                  Cristopher               Bigar                    27 Marshall Street                                Miami               88987               4095                24/06/2013     10                  Raw Sunflower Seeds in 19 oz. Bag                 18                  7                   Jason                    Vanderback               22 Woodville Ave                                  New York            12189               Sales manager            12/05/2001          
166                 Cristopher               Geisler                  93 Kate Street                                    Boston              22459               3942                13/02/2011     10                  Raw Sunflower Seeds in 19 oz. Bag                 18                  7                   Jason                    Vanderback               22 Woodville Ave                                  New York            12189               Sales manager            12/05/2001          
